text,created_at,n_words,bias-1,positive-1,figurative-0,offensive-1
"@ddale8 But wait. #SuperSpreaderTrump 
#Trump lies and incompetence has killed thousands of people in the #Suburbs including many a #SuburbanWoman 
#SuburbanWomenAgainstTrump 
#TrumpPenceFailure 
#TrumpRallyIowa 
#TrumpRallyFlorida",2020-10-15 00:26:47,8,0.16365928947925568,3.3393258e-06,0.4084877371788025,0.4592305421829224
"Military jet just landed behind President #Trump and he paused and said, ""that's a F-13 Fighter Jet"" and the crowd went wild. Great moment. This guy is in charge!

#TrumpRally

🇺🇸 #TRUMP2020 🇺🇸",2020-10-15 00:26:48,18,0.08219283074140549,0.0006164317,0.21328438818454745,0.3348873555660248
"Thank God for women! We see through the bullsh*t to the bully!

#Trump &amp; the #GOP who enable him need to go!

#VoteThemOut https://t.co/W3ivqIANUF",2020-10-15 00:26:56,10,0.34982070326805115,0.027301587000000002,0.8289639353752136,0.2871522903442383
"SO can any #Joebots tell me How Joe is any Different than #Trump,This is ANOTHER reason Im A #NoVote 4 #Biden! #JoeBiden says he will keep #US Embassy in #Jerusalem if elected https://t.co/38yt7bU4PX #BDS #FreeGaza Joe Says No! #NeverBidenNeverTrump #VoteGreen2020 4 #GND #M4A https://t.co/D04CAGrn65",2020-10-15 00:27:13,15,0.10988028347492218,0.0026212977,0.8520835041999817,0.12890172004699707
"There's something very odd about this. Common sense calls bullsh*t, and how a #Scumbag like #RudyGiuliani plays into this makes it very interesting. 

Rudy, going for NYC Mayor to bottom feeder for #Trump 

#BidenHarris2020 https://t.co/URwfeggDRt",2020-10-15 00:27:26,16,0.17826154828071594,1.4884969e-05,0.2990360856056213,0.2117801010608673
"[Kathryn Watson] Watch live: Trump holds campaign rally in Des Moines, Iowa #DesMoinesIowa #Iowa #ChuckGrassley #DonaldTrump https://t.co/DyKLpWAu1L https://t.co/YHBngsXgQz",2020-10-15 00:27:29,11,0.13107259571552274,0.0106732305,0.9578588604927064,0.03448943048715592
#Trump needs real and challenging questions. Not #GOP softballs. https://t.co/qaVBvSoU8z,2020-10-15 00:27:40,6,0.34909820556640625,0.65855795,0.4085941016674042,0.17416760325431824
"#IceCube be honest and just say that you make over $400,000 a year and are voting for the orange motherfucker with the better tax plan for you &amp; fuck the people in the neighborhood you came from and stop peddling #Trump’s bullshit.",2020-10-15 00:27:43,20,0.12877866625785828,0.00032435945,0.7785006761550903,0.8605503439903259
“All that shit I didn’t try to do for the first 4 years and the Republicans have not tried to do for 40? That’s what I’ll do starting after the election.” -#Trump,2020-10-15 00:28:07,11,0.3577539026737213,0.23321715,0.8229560256004333,0.898492693901062
Pretty certain Laura Branigan is turning in her grave right now.... #trump #iowa #COVID19 #COVIDIOTS https://t.co/Pvm9Gw3SWl,2020-10-15 00:28:21,7,0.3642421066761017,0.0034370306,0.4230608940124512,0.20187416672706604
"#Trump: Do we have time for one quick story--

Crowd: *cheers*

Me: NOOOOOOOOO",2020-10-15 00:28:23,7,0.25963908433914185,0.020477066000000002,0.4064115285873413,0.13377980887889862
"BREAKING NEWS: The “Yuuge” treasonous spying on @realDonaldTrump campaign #Trump called greatest political crime, was investigated by Trump’s own people, and nothing happened, not even a report. How embarrassing for @GOP and @POTUS. #TrumpIsALaughingStock.",2020-10-15 00:28:26,19,0.06009982153773308,0.0022476889999999998,0.3222424387931824,0.4952234625816345
"@TheLeoTerrell Good evening, Leo 2.0! I'm sure you're watching #Trump He's on fire!!",2020-10-15 00:28:32,8,0.15066248178482056,0.95022124,0.6018765568733215,0.044342871755361564
.@Facebook and .@Twitter stop people sharing Joe Biden Ukraine story https://t.co/fzNXXF6heG via @MailOnline #Trump threatens https://t.co/pqZ4rkSlr9,2020-10-15 00:28:34,9,0.1717877835035324,0.0018339882,0.9309523701667786,0.070429727435112
"Dear #Kentucky friends,
Thank for getting out there and voting early to remove The sociopath #Trump &amp; maniac #MitchMcConell. 
Sincerely 
Rational Americans",2020-10-15 00:28:34,13,0.1816319078207016,0.18627834,0.6960492730140686,0.3276519775390625
"Trump Platinum Plan will be identical to his plan for healthcare . 🤦🏽‍♀️🤦🏽‍♀️ There won’t be one. Trump has been in office for 4 years &amp; now he wants to try and create a plan for Black America. Pandering for votes. And Ice Cube is all about HIS money don’t be fooled. 
#icecube #trump https://t.co/mZzMDGbv8O",2020-10-15 00:28:45,24,0.2567491829395294,1.1025350000000001e-05,0.5767606496810913,0.492917388677597
ICYMI - #Trump Hits #Biden on Fracking in Appeal to Pennsylvania Voters - https://t.co/urqVLzXvU7? #naturalgas #energy #natgas #oil #oilandgas #fracking,2020-10-15 00:29:00,6,0.0684548020362854,0.009058927,0.9899000525474548,0.16642940044403076
#Melania #Trump Reveals Son #Barron Tested Positive For Coronavirus Much Prayers For Barron With #COVID19 ! Young Men His Age Do Very Well With COVID-19! God Bless The Whole Trump Family &amp; Bless @FLOTUS Our Wonderful First Lady Who Her Hands Full! https://t.co/AX1ArcvfgR @POTUS,2020-10-15 00:29:06,26,0.0942060798406601,0.0013895576999999998,0.94278883934021,0.057791072875261314
"Once #trump is beaten, I suspect the #Conservatives within the #GOP will collapse almost across the board, and remaining members will try their damndest to get the #GOP back to proper center right values

Or else the entire party is probably done.",2020-10-15 00:29:06,22,0.04763774201273918,3.15064e-08,0.7441564798355103,0.15297596156597135
"@JustinTheroux18 @jbassset @Dianna_Hasson @ImpeachmentHour Oh so it’s not the tailgate going across the tree, but it also doesn’t have a #trump sticker on there either. I just cannot fathom there would be this many responses to such a ridiculous photo.",2020-10-15 00:29:16,16,0.2711105942726135,1.0412599e-05,0.04657792672514916,0.616913378238678
Another pro-#Trump campaign ad caught using footage from #Russia &amp; #Belarus https://t.co/cAtZMyNPgo So why do they make #RussiaCollusion this obvious?...Because they can! If you have almost half the country interpreting #USPolitics from #altright sources #TruthDoesntMatter.,2020-10-15 00:29:16,16,0.2503987848758697,0.00027342093999999995,0.3573084771633148,0.14777851104736328
Barr should go down the same way #Trump will. He will have to answer to why he has not disclaimed this.,2020-10-15 00:29:30,6,0.2387315928936005,0.19094248,0.61932772397995,0.2056199312210083
@ScottNevins @nbc @MSNBC @CNBC @NBCNewsNow @NBCUTelemundo @ABCNetwork I hope Rachel @maddow is moderating the #Trump town hall. She would have him torn to shreds in a matter of minutes. #TrumpIsALaughingStock #maddow #BidenHarrisToSaveAmerica #TrumpIsACoward #TownHall https://t.co/QEHMFTSaXd,2020-10-15 00:29:39,10,0.2582963705062866,0.09952176,0.6317885518074036,0.10836131125688553
"#Trump: You know most fathers don't like it when you talk about how great their sons are, they say 'oh I'm better than my son.'

This explains SO. MUCH. 

(Also, he's wrong.)",2020-10-15 00:29:39,14,0.2425355464220047,0.73474026,0.2863363325595856,0.10978496074676514
@DonaldJTrumpJr @realDonaldTrump Self awareness is not a strong trait amongst the #Trump klan.,2020-10-15 00:29:40,7,0.4425301253795624,0.27152735,0.8238767981529236,0.37492695450782776
California 23rd...vote...for... @KimMangone! It’s time to dump that shameless #Trump cultist Kevin McCarthy... https://t.co/qn6r4IQ6C9,2020-10-15 00:29:45,9,0.4695526957511902,0.2648463,0.9890370965003968,0.6748058199882507
"THE LINCOLN SOCIETY
Taking back Our Liberties One Five Dollar Bill at a time!
 
CANDIDATE OF DAY #StephanieBice #Oklahoma 5th District 
Support this Patriot battling for Our Liberties and Our Freedoms!
Donate $5 https://t.co/KOCF1g5KB5
Retweet/Share
Pray
#Trump  #takebackthehouse https://t.co/cS9th0FBS8",2020-10-15 00:29:48,24,0.17926247417926788,0.0002229121,0.9898914098739624,0.028044631704688072
"@katiecouric Nope - #Trump is a one-note song (a bad one) at this point. Nothing new. Nobody's interested in anything he says anymore except the MAGAts. 
So long @NBC. I'm watching @ABC.",2020-10-15 00:29:48,18,0.20932850241661072,0.001063865,0.2450443208217621,0.04911469668149948
"Social Security, Medicare and the Election - Where Do Trump and Biden Stand? 

Do you know the differences and similarities in their plans for these programs? Get the facts:

Link: https://t.co/yHqo5mkVr8

#SocialSecurity #Medicare #Election2020 #Trump #Biden https://t.co/kdafKK9bqL",2020-10-15 00:30:04,15,0.1795574575662613,0.044676695,0.8704387545585632,0.14259281754493713
"Donald Trump is the most pro (after) life President this country has ever seen. 

#Donaldtrump #Trump #COVID19",2020-10-15 00:30:16,8,0.6399741172790527,0.016604893,0.7241066694259644,0.13492926955223086
Who’s tracking the spreader rallies? #Trump can’t win so he’s punishing the #MAGA boobs. https://t.co/Z4x4hSdjID,2020-10-15 00:30:18,7,0.3906843066215515,0.7770035,0.5528315305709839,0.12140703201293945
#Trump doesn't like protests because they get in the way of his trips to church! LOL! https://t.co/4Vp9JuQNgS,2020-10-15 00:30:19,7,0.3293255865573883,1.2582766999999999e-05,0.2373067140579224,0.3131404519081116
@chrislhayes @NickB09121299 Does #Trump realize he is old and now has a #PreExistingConditions as well as being disabled by virtue of his decayed state of #MentalHealth ?,2020-10-15 00:30:19,7,0.2348944842815399,0.25083122,0.6006088852882385,0.34342923760414124
My 89 year old grandma tested positive for the Corona virus. Fuck #Trump and his #enablers. Fuck you #antimaskdeplorables.,2020-10-15 00:30:20,10,0.1378592550754547,0.005830779,0.5622292757034302,0.9668673872947692
"Amy Barrett, #SCOTUS pick, continues to be roasted on Capitol Hill 👑🇺🇸

$SPY $QQQ

#rudereport #2020election #trump #biden #covid19 #stimulus https://t.co/rAb5Zf9e07",2020-10-15 00:30:31,9,0.054737377911806114,0.0020092167,0.95933735370636,0.0573495663702488
"#Icecube isn’t for Trump. He wants an agenda to help black people. Ice Cube spoke to the Democrats as well. Democrats want to discuss the plan after the election, while Trump wants to work something out. #Trump wants to win. #Democrat #Republican to stop police killing black ppl.",2020-10-15 00:30:36,27,0.2296350747346878,9.1991955e-05,0.6498731374740601,0.6289178133010864
"@ProudLibInCa They're just trying to convince people she's the next #RBG.

That's like putting out a crappy techno album titled ""Discoesque"" and hoping everyone will disco dance to it.

When you have nothing to offer you go to marketing...

#AmyConeyBarrett #Trump",2020-10-15 00:30:36,19,0.2106664478778839,0.015757568,0.3129241168498993,0.24428832530975345
Famed Navy SEAL pushes back after #Trump amplifies baseless #binLaden conspiracy theory - POLITICO https://t.co/cgoDaOZRYy,2020-10-15 00:30:53,10,0.1447768211364746,0.013772217,0.42437779903411865,0.1882970780134201
"St. Louis couple who waved guns at legally slander and defame in #protest have spoken to #Trump about their case, lawyer says https://t.co/56H8pWt1ZQ",2020-10-15 00:31:03,12,0.06530164182186128,0.0050192256,0.26511049270629883,0.249272495508194
The sun melted the sea to silver magma and the breeze blew away all the smoke. I almost fell to my knees in wonder.  Then I remembered who was president.  #DonaldTrump https://t.co/ixRFBdfjmZ,2020-10-15 00:31:20,15,0.3297280371189117,0.0012585393,0.5158759355545044,0.6442474722862244
"Follow
 @CaslerNoel For #Trump news, former NY coworker , is a NY comedian  who did shows with Trump. https://t.co/8IRxiVqLhI",2020-10-15 00:31:35,9,0.12727388739585874,0.0040443246,0.9911991953849792,0.13160136342048645
"Now with less than 3 weeks until the #Election2020 let us remember what Donald Trump’s #presidency has really been all about. 
THE #SECRET IS OUT: REAL ISSUE BEHIND ANTI-#TRUMP #COUP HAS ALWAYS BEEN #WAR OR #PEACE.
By Harley Schlanger 
#October 14, 2020–https://t.co/NKIy1PCoNk",2020-10-15 00:31:50,18,0.15607799589633942,0.0005516523,0.2751321494579315,0.16780667006969452
@JesseRodriguez When it comes to self interested callousness #Trump is an o we achiever.,2020-10-15 00:31:51,5,0.2455989718437195,0.7996928000000001,0.7296438217163086,0.16556000709533691
@JamesOKeefeIII @jack @RealJamesWoods It’s now a social war ! Jack you will be held accountable in due time #DonaldTrump #DonaldTrumpJr,2020-10-15 00:32:09,7,0.2091226726770401,0.015265156,0.8814807534217834,0.2493962347507477
"@DearAuntCrabby Thank you! It's a made up story but again, they could find  a decapitated body in Biden basement and he still gets my vote over the horror that is #trump",2020-10-15 00:32:10,13,0.27051061391830444,0.85217875,0.5704552531242371,0.6004530787467957
"I honestly think #Trump supporters shouldn't be allowed to watch #Coco.
#RacistFucks",2020-10-15 00:32:16,5,0.3238029778003693,0.043798745,0.4912257492542267,0.03296753764152527
"I'm absolutely 100% positive that if #Trump had evidence of ""crimes"" committed by ANYONE close to #Biden, #Barr would have found a way to spread/leak that evidence FAR.  AND.  WIDE.
BUT THERE IS NOTHING.  NOTHING.  NOTHING.  NOTHING.
It was all a #Trump LIE.  AGAIN.",2020-10-15 00:32:18,21,0.461074560880661,0.0015026782999999998,0.6560387015342712,0.5744467377662659
"Neither #führerWannabe45, #MadMel nor Barron got💩.It’s all #trump’s desperately needed Operation Valkyrie moment. #VoteBiden #VoteEarly #VoteBlueToEndThisNightmare #DumpTrump2020 #Biden2020 #TrumpIsALaughingStock #BidenHarrisToSaveAmerica #25thAmendment #BidenHarrisLandslide2020 https://t.co/fgZoOgnkFF",2020-10-15 00:32:26,8,0.27492108941078186,8.9526555e-05,0.4424949586391449,0.1277269721031189
"#Trump lagged well behind the #pledge he made to spend $100 million of #hisownmoney on #campaign. Less than 2 weeks before Election Day, he wrote a $10 million check, publicly calling it a #loan. Campaign finance records showed it as his #single largest political #contribution",2020-10-15 00:32:32,24,0.06357581168413162,0.0020067063,0.4148136079311371,0.06702085584402084
Hunter Biden Email Bombshell: Obama Conference Call Addressing US Policy Toward Ukraine Leaked to Burisma via @gatewaypundit https://t.co/MjTjAqbQUJ #ObamaBidenGate #Obama #TrumpIsALaughingStock #TrumpPence2020 #TrumpCovid19 #Trump,2020-10-15 00:32:32,15,0.27639004588127136,0.40997922,0.9592403769493104,0.015267865732312202
"@nbc offends all of us with your scheduling #trump townhall to compete with @JoeBiden townhall. Sorry @KamalaHarris, but @msnbc is OFF in our house. https://t.co/qZHyjmNryO",2020-10-15 00:32:33,8,0.1048569679260254,0.38340735,0.8122962713241577,0.25076478719711304
"Is #trump trying to #COVID19 infect #Americans because
he believes
#HerdImmunity is workable?
Thinks he it will be good 4his re-election?
What about those of us who are dying under this scenario?
Vote for someone level-headed.
Not #trump
(blowing holes in #healthcare).

#VoteJoe https://t.co/YihiT1hPSd",2020-10-15 00:32:38,18,0.2840631604194641,0.5131583,0.524508535861969,0.9368919134140016
"Cancel this or lose your viewers. Making things worse shouldn't be part of your network decisions. There are plenty of days in the week

Why @NBC @NBCNews is getting lots of grief about its #Trump town hall

https://t.co/RWsNK6isbb",2020-10-15 00:32:51,17,0.27276530861854553,6.89804e-05,0.5380144119262695,0.3043463230133057
"@funder Do you know that #Trump's breed is not sacred and not unselfish but crave to grub #money on all occasions regardless of wheather it's legal or illegal?💵💰
#EricTrump #DonaldJTrump #IvankaTrump #Kushner
#TrumpTaxReturns
#TrumpIsNotABillionaire
#TrumpCheatsAtEVERYTHING

#VoteBiden https://t.co/6AypdgFpi2",2020-10-15 00:32:52,13,0.26664137840271,0.034143087,0.7467139363288879,0.5338859558105469
"Repeating the #Trump line on #Covid19 and testing, while the hospitals in her state fill to capacity https://t.co/niRDrHcsBq",2020-10-15 00:33:06,7,0.061252862215042114,0.0015108406,0.8119433522224426,0.23628465831279755
#Trump fouls everything he touches and he has touched America VERY inappropriately. #TrumpIsANationalDisgrace #VoteBiden,2020-10-15 00:33:06,6,0.3071676194667816,0.00013922127,0.5891998410224915,0.3908233046531677
"Herd immunity without vaccine
Is so crazy it’s nearly obscene
     Because few would deny
     Many millions would die
Covid Donny’s as dumb as he’s mean
#trump #covid #limerick @ProjectLincoln @maddow  @BillGates @JoeBiden @drsanjaygupta @EricTopol @gatesfoundation @nytimes https://t.co/t6A8PXQzoz",2020-10-15 00:33:12,17,0.17890293896198273,8.266651000000001e-06,0.5022363066673279,0.9354842305183412
"It’s criminal. #TrumpVirusDeathToll275K &amp; rising when all #Americans killed by #TrumpVirus are counted. #Trump &amp; #GOPDeathCult have been hiding #Covid deaths as pneumonia cases for months-see TX, FL, etc. People died alone &amp; scared, no family. #ProsecuteThemAll #VoteBidenHarris https://t.co/5j26u30mQu",2020-10-15 00:33:20,21,0.021867947652935985,0.0004386621,0.6607232093811035,0.4473309814929962
"#Facebook &amp; #Twitter - election interference

#Biden &amp; #HunterBiden exposed

#HunterBidenEmails #Trump #BidenHarrisLandslide2020 #KAG
#ThursdayThoughts #America #BlackHistoryMonth #BLACKPINK
#CNN #VoteBiden #SCOTUS #BlueWave
#NYC #BlackLivesMatter #BLM

https://t.co/LhBXy0YoY2",2020-10-15 00:33:27,5,0.05252740532159805,0.1280229,0.8019563555717468,0.09521504491567613
"Lumumba is perplexed &amp; confused on an issue that has me baffled! Why are so many white people so easily bamboozled by
@realDonaldTrump It can't be his scam line that he is Billionaire! Bloomberg can buy &amp; sell #Trump one thousand times but white people don't believe his everyword",2020-10-15 00:33:27,27,0.07962492108345033,1.0821160999999999e-05,0.41882669925689703,0.628831684589386
@thehill PLEASE PLEASE LEAVE. @MrTommyLand We all know #Trump will win so hope you are home searching now.,2020-10-15 00:33:44,8,0.42244091629982,0.24340323,0.9033026695251464,0.03085822984576225
"American citizens &amp; soldiers DIE while #Trump practices the ""White Man's OVERbite""
#TrumpIsNotAmerica 
#COVID19 
#COVIDIOTS https://t.co/3DuZhFRJQp",2020-10-15 00:33:53,9,0.2920839190483093,0.6465335999999999,0.5055191516876221,0.6952205896377563
Hypocritical it is that anti-socialmedia companies censor a verified and researched news article while going crazy over a book ghost written by #leftists #antiTrumpers using his nieces as political pawn for $$$. She is everything they said of #Trump in their #fakenews book.,2020-10-15 00:33:55,21,0.07306218892335893,1.3172642000000001e-05,0.2272132635116577,0.290001779794693
"Let's get this straight. The #Democrats nominated a guy whose guilty of the very things they tried to impeach #Trump about. The ole' #Ukranian #Corruption boomerang. Throw in the towel @JoeBiden. 

So #2020 #QuidProJoe #OctoberSurprise #vtpoli",2020-10-15 00:33:56,14,0.30509382486343384,0.00024135542999999997,0.12107829004526137,0.7019354701042175
"State of the race in TENNESSEE as of 10/14/2020

Polling Average:

Trump 54.3% (-0.1% from yesterday)
Biden 40.8% (-0.1% from yesterday)

Win probabiity:

Trump: 96.5% (+0.1% from yesterday)
Biden: 3.5%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",2020-10-15 00:34:09,33,0.1960234642028809,0.1631433,0.9715532064437866,0.10426893830299376
that sounds like just the strategy #Trump would do. The people I know who caught it - they were/are all much sicker and for longer. I have my doubts that ANY Trump caught it. I think Trump #staged it to get sympathy and was aided by GOP voting doctors https://t.co/rYlbj73p3S,2020-10-15 00:34:34,21,0.1235186606645584,0.0032521018,0.7258518934249878,0.14220094680786133
".@realDonaldTrump  Politics via Twitter? Trump makes it possible. But what exactly is he tweeting all day? In TrumpOrDump, you decide which tweet is genuine and which is not. #trump #dump #fakenews #donaldtrump #gov #us https://t.co/fEdDVFu9uP",2020-10-15 00:34:50,14,0.1369583010673523,0.009098625,0.6595421433448792,0.05258003994822502
WATCH: Supercut Compilation: Joe Biden Makes Embarrassing Gaffes For 10 Minutes (VIDEO) via @gatewaypundit https://t.co/JXG9aBvlpG #TrumpIsALaughingStock #Trump #JoeBiden #HunterBiden #TrumpPence2020 #TrumpPence2020,2020-10-15 00:34:59,12,0.3820227980613709,0.0008744952,0.9832151532173156,0.005410729441791773
Mary Trump Predicts How Donald Trump Would React To An Election Loss #TrumperyResistance #trump https://t.co/khkOojsXgn,2020-10-15 00:34:59,9,0.17632541060447693,0.008105616999999999,0.8936548829078674,0.22333264350891116
"@ddale8 21 voices of 21 different psychotic personalities in #Trump's schizophrenic brain are telling him that #COVID19 has ""21 different names"". All right-y. https://t.co/BkhIJPcZws",2020-10-15 00:35:06,13,0.2817448675632477,0.005792854399999999,0.4721367359161377,0.14308308064937592
"#Trump starts talking about Jim Jordan then realizes, as he's talking about how great JJ is ""oh, he's from Ohio...but he says this [guy who is actually from Iowa] is great!"" 

Buddy, aren't you late for your nap? You should probably start wrapping this up.",2020-10-15 00:35:11,21,0.2334728389978409,0.0014743268,0.3610781133174896,0.34716254472732544
"BREAKING:
The #WashingtonPost #Wapo ""Unmasking probe that #Trump forced #Barr to the investigate #Obama and this crazy conspiracy theory that he spied on DT CONCLUDES NO CHARGES, NO WRONG DOING!

Now Trump will far Barr.  Lol 

#VoteBiden https://t.co/bsHQUJMXxw",2020-10-15 00:35:12,17,0.06286321580410004,0.0002799837,0.7330771088600159,0.27792999148368835
"#trump’s political prosecution by his #consiglieri #Barr - again, a wild goose chase! #trumplovers, now what, fire #Barr? https://t.co/Fxm05pTXoY",2020-10-15 00:35:30,6,0.09437480568885803,0.010093774,0.78150874376297,0.14471027255058289
@BreitbartNews This is literally enough reason to vote @realDonaldTrump in. Thanks @MrTommyLand. These liberal morons give us too many reasons to vote for #Trump.,2020-10-15 00:35:37,12,0.33209672570228577,0.37948057,0.453925371170044,0.8925872445106506
"@JoeBiden #Trump has wanted to destroy #ACA since day one , but has never brought a replacement to the table. He has no plan. He just wants it gone.
His biggest campaign promise, #FAIL.",2020-10-15 00:35:50,15,0.4587203562259674,5.0005958e-05,0.7313520312309265,0.4013843834400177
"@realDonaldTrump &amp; his bootlickers in the @gop constantly screamed 1) corruption 2)great political crime 3)charge Obama/Biden 4) they unmasked (which isn't illegal) and now??!
Nothing! No charges, no more investigation, no findings of wrong-just more #Trump BULL",2020-10-15 00:35:53,23,0.14830069243907928,0.035907707999999997,0.8139370083808899,0.7984451055526733
"#Trump is like watching a washed up comedian, hoping to get one more Laugh.  #TrumpIsALaughingStock https://t.co/k0SB95ygCs",2020-10-15 00:35:55,8,0.1511753499507904,0.0014184017000000001,0.5302338600158691,0.3521787226200104
"I will be watching @JoeBiden  on ABC on Thursday Night, talking about the future.

#trump will be doing the ""Benny Hill"" comedy show on #NBC , what a joke

#NYC 
 #BoycottNBC 
#NBCIsTrumpsAccomplice 
#abc 
#GOP 
#IowaRally 
#FoxNews",2020-10-15 00:36:12,11,0.28546351194381714,0.3451433,0.542521595954895,0.10621178895235063
"@JustinTheroux18 @jbassset @Dianna_Hasson @ImpeachmentHour I do see your point and it was said earlier that there are legitimate photos and videos of really stupid #trump supporters, but I took it as a joke. 🤷🏼‍♀️It was one of the lightest things out there today, this silly dispute about a truck in a trailer park. 😔",2020-10-15 00:36:13,21,0.3234376013278961,2.1211106e-05,0.1497029960155487,0.7871670126914978
Live: #Trump holds 'MAGA' rally in #Iowa https://t.co/ZTpzkznOJq via @YouTube,2020-10-15 00:36:29,5,0.3598300516605377,0.019718371000000002,0.7867302894592285,0.003301521530374885
"@TrumpJoanna @TobiasTheGeek @DonaldJTrumpJr @realDonaldTrump @ZyroFoxtrot Giiirrll, Boo! No one wants to watch that mess except for females like you who are crushing on #Trump. I hear that he's in the market for a new diaper changer 💩",2020-10-15 00:36:38,15,0.088162861764431,0.0021920165,0.4169515371322632,0.2692576050758362
Heather Gardner(@heathergtv) on TikTok: The Mean Orange Man book is available in bio! Published with custom illustrations for YOU! #trump #politics #bookclub #myart #vote #election #comedy https://t.co/NP6jO7dwnc,2020-10-15 00:36:47,12,0.08436604589223863,0.0032442315000000004,0.4372026920318604,0.04720253497362137
#MichaelJackson’s Billie Jean was featured at #DonaldTrump’s Rally tonight; the last Song before the #POTUS made his appearance‼️,2020-10-15 00:36:55,9,0.3648587763309479,0.095602535,0.6387601494789124,0.03843069076538086
"@reporterjoe @EsperDoD @thejointstaff @jimgolby Ah, I was only a CPT (as per my avatar), but even I know it is not Kosher for the #Trump campaign to use Gen Milley in a campaign ad. Their campaign is managed by rank amateurs",2020-10-15 00:37:00,18,0.14994139969348907,0.0013565936,0.03602668270468712,0.2074950784444809
A trade deal with #Trump could open up our #NHS to US corporations. Take action to stop it: https://t.co/KPaTWhWBiu,2020-10-15 00:37:00,9,0.2931314706802368,0.12486306,0.7954333424568176,0.12232251465320587
"#Trump claimed spying, Durham report said, ""bullsh*t"" (it wasn't) and now all of a sudden we find the real spys #ImagineThat (the #TrumpAdministration). ROTF-LMFAO #Shame

Trump claims Hunter&amp;apos;s laptop revelations show Biden family &amp;apos;grifters&amp;apos; https://t.co/1ZrBiPFzAX",2020-10-15 00:37:01,27,0.04614106565713882,0.0028746759999999996,0.8140381574630737,0.2739661931991577
"#Trump announces the guy he called up on stage (because Basketball? or Wrestling?) will be awarded the Presidential Medal of Honor and then makes him take the mic (that he's been spitting all over for an hour) and give a speech (that is complimentary to him, obviously).",2020-10-15 00:37:07,19,0.5163741111755371,6.715650000000001e-06,0.4917999505996704,0.14086055755615234
"@Sedgewicklebow1 @HotepJesus Your #ignorance is lame
GOV. of Minn. said 80% of arrestees were
out of state agitators w/ ties 2
#WhiteSupremacist GROUPS
A #FalsePretense used to justify escalating violence against liberals/protesters
#Insurrection means #Trump's ineligible to hold office
You're in a #CULT45 https://t.co/4u9sGyucCl",2020-10-15 00:37:19,22,0.02665211819112301,2.5334775e-05,0.3718368113040924,0.3795507848262787
"My parlor handle is Christinamann2,  I'm doing my best to learn the format. This censorship is scary. #Trump2020 #DonaldTrump #VoteRedToSaveAmerica2020 #VoterIDNow @realDonaldTrump #MAGA #MoscowHunter",2020-10-15 00:37:26,8,0.2621804475784302,0.02866231,0.6402878165245056,0.320349395275116
@JoeBiden hey sleepy joe you know this man yea hes doing sooooooo well hes not doing any drugs hey joe thats a crack pipe in your sons mouth sleeping he looks like shit he needs more help if you cant help your son how do you expect to help the USA #MAGA #DONALDTRUMP #2TERMTRUMP https://t.co/LWoiW4EtTE,2020-10-15 00:37:30,31,0.07143405079841614,1.0455628e-06,0.17264237999916074,0.9672324657440186
"It’s time to take the Country behind the bike shed and kick some sense into it.
#Trump 
#VoteThemAllOut 
#VoteBlueDownBallot",2020-10-15 00:37:34,8,0.5828379988670349,0.00012352785,0.168713316321373,0.15657657384872434
"@Twitter @jack Stop censoring people and the truth, we all know if this was @DonaldJTrumpJr this would be trending!  #Trump #trump2020 #facts #1stAmendment",2020-10-15 00:37:54,7,0.2468964159488678,0.0005577137000000001,0.18904033303260806,0.09242987632751463
"""Check Your Ballot"" Unisex Heavy Cotton Tee
 https://t.co/uKYM9KZ5j6 #halloween #election #icecube #vote #comic #halloween4ever #Biden #Trump",2020-10-15 00:37:56,6,0.1889970749616623,0.00040566546000000005,0.8891100287437439,0.17123162746429446
Is it reckless to hope #Trump might actually be defeated? https://t.co/SAnxaeLb0v,2020-10-15 00:38:05,5,0.4612129330635071,0.10182618,0.8713716864585876,0.16595862805843353
"@TheDemCoalition @funder @AmyMcGrathKY @Hickenlooper @CaptMarkKelly @CalforNC @SaraGideon @GreenfieldIowa About  13  #Republican  #Senate Seats are NOW  IN  PLAY: 

#Arizona  #Maine  #Colorado  #Georgia (2)  #NorthCarolina  #Alaska  #SouthCarolina  #Kansas  #Iowa  #Montana  #Texas  #Kentucky

#DitchMitch2020 🌊🌊🌊

      @swingleft 

#FlipTheSenateBlue

#TRUMP &amp; Enablers MUST GO!",2020-10-15 00:38:07,8,0.19008514285087585,0.0037074041999999997,0.6519572734832764,0.13519112765789032
"#Trump is grasping at straws from 2016 because he's gonna lose and his campaign has nothing to build on. Get this lying clown out of OUR house! If you want to go back to 2016, stop the rushed #SCOTUS appointment, you hypocritical Muppets! #DumpTrump #Unmasking #VoteHimOut",2020-10-15 00:38:17,21,0.17233437299728396,0.00031401525000000004,0.382494866847992,0.9745231866836548
#ConvictedBigot #Branstad tells another tall tale. Did #Trump teach him 2 lie w/ a straight face? Best covid response in US when our 14 day infection rate is bouncing twixt #1 &amp; #4 in the US? 61 nursing homes infected? Home rule on masks gutted? #TrumpRallyDesMoines #IaPolitics https://t.co/S4Kzhx4ufQ,2020-10-15 00:38:19,30,0.15918312966823578,0.004859015,0.12223949283361435,0.3472827672958374
